NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;DIAM_COMP_FACT;DIAM_COMP_SEC_FACT;MARCA_COMP_FACT;NUM_COMP_FACT;PROPIETAT_COMP_FA;CABAL_NOMINAL_CTE;IMP_QTA_SERV;PREU_M3_BLOC1_FACT;IMP_BLOC1;PREU_M3_BLOC2_FACT;IMP_BLOC2;PREU_M3_BLOC3_FACT;IMP_BLOC3;TIP_CT_XBASICA_FAC;BASE_CT_XBASICA;PREU_CT_XBASICA_FA;IMP_CT_XBASICA;TIP_TCG_SUBM_FACT;BASE_TCG_SUBM;PREU_TCG_SUBM_FACT;IMP_TCG_SUBM;TIP_CLAVAG_FACT;BASE_CLAVAG;PREU_CLAVAG_FACT;IMP_CLAVAG;TIP_SANEJA_FACT;BASE_SANEJA;PREU_SANEJA_FACT;IMP_SANEJA;BASE_IVA_SANEJA;IMP_IVA_SANEJA;BASE_IVA;PERCENT_IVA_FACT;IMP_IVA;TIP_ERSU_FACT;BASE_ERSU;PREU_ERSU_FACT;IMP_ERSU;TIP_CIH_FACT;BASE_CIH_BLOC1;PREU_CIH_BLOC1_FA;IMP_CIH_BLOC1;BASE_CIH_BLOC2;PREU_CIH_BLOC2_FA;IMP_CIH_BLOC2;BASE_CIH_BLOC3;PREU_CIH_BLOC3_FA;IMP_CIH_BLOC3;CABAL_CTE;COEF_CIH_IND_FAC;QL_1999_2000;NOMBRE_PERSONES;LIMIT_TRAM1_FACT;LIMIT_TRAM2_FACT;LIMIT_CAI1_FACT;LIMIT_CLAV1_FACT;LIMIT_CAI2_FACT;NOMBRE_PER_CAI;NOMBRE_PER_TMTR;NUM_COMPT_T_FACT;PREU_M3_BLOC4_FACT;IMP_BLOC4;PREU_M3_BLOC5_FACT;IMP_BLOC5;LIMIT_TRAM3_FACT;LIMIT_TRAM4_FACT;LIMIT_CAI3_FACT
1;AB;2025;292;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;293;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;6.58;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;13;0.4;5.2; ;0;0.0;0.0;0.0;0.0;13.99;10.0;1.4; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;294;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;295;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;296;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;297;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;298;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;299;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;300;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;15;0.4;6.0; ;0;0.0;0.0;0.0;0.0;17.28;10.0;1.73; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;301;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;203;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;204;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;6.58;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;13;0.4;5.2; ;0;0.0;0.0;0.0;0.0;13.99;10.0;1.4; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;205;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;6.58;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;13;0.4;5.2; ;0;0.0;0.0;0.0;0.0;13.99;10.0;1.4; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;206;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;207;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;15;0.4;6.0; ;0;0.0;0.0;0.0;0.0;17.28;10.0;1.73; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;208;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;209;25;0;ZEN;C00028;A;2.5;3.5;0.8229;7.41;1.646;8.23;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;14;0.4;5.6; ;0;0.0;0.0;0.0;0.0;15.64;10.0;1.56; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;2;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;302;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;303;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;4.94;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;12;0.4;4.8; ;0;0.0;0.0;0.0;0.0;12.34;10.0;1.23; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;304;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;305;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;306;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;307;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2025;308;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;210;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;0.0;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;9;0.4;3.6; ;0;0.0;0.0;0.0;0.0;7.41;10.0;0.74; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;211;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;0.0;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;9;0.4;3.6; ;0;0.0;0.0;0.0;0.0;7.41;10.0;0.74; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;212;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;213;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;0.0;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;9;0.4;3.6; ;0;0.0;0.0;0.0;0.0;7.41;10.0;0.74; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;214;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;215;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;216;25;0;ZEN;C00029;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2020;34;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2020;35;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;15;0.4;6.0; ;0;0.0;0.0;0.0;0.0;17.28;10.0;1.73; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2020;36;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2020;37;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2020;38;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2020;39;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2021;88;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;89;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2021;90;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2021;91;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2021;92;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2021;93;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2021;94;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;95;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;18;0.4;7.2; ;0;0.0;0.0;0.0;0.0;24.96;10.0;2.5; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2021;96;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2021;97;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2021;98;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2021;99;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;143;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;19;0.4;7.6; ;0;0.0;0.0;0.0;0.0;28.38;10.0;2.84; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;3.41;4.2674;0.0;18;30;0
1;AB;2022;144;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;145;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;146;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;147;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2022;148;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2022;149;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;26;0.4;10.4; ;0;0.0;0.0;0.0;0.0;52.28;10.0;5.23; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;27.31;4.2674;0.0;18;30;0
1;AB;2022;150;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2022;151;25;0;ZEN;C00030;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
